provider_location_guid,loc_name,loc_admin_street1,loc_admin_street2,loc_admin_city,loc_admin_state,loc_admin_zip,web_address,loc_phone,latitude,longitude,count
b2b0ab12-b62c-4cc2-8735-6c2cc42365fc,Walgreens Co. #12694,10990 WARNER AVE SUITE A,-,FOUNTAIN VALLEY,CA,92708-3849,https://www.walgreens.com,714-962-7200,33.716085,-117.937486,1
b2c02299-078d-4c6d-8ec7-7a01197f0c13,Colorado Medical Pharmacy #MS1000602,1680 Colorado blvd,NA,los angeles,CA,90041,https://www.coloradomedicalpharmacy.com/,(323) 254-6736,34.139122,-118.203546,3
b2e01762-2f9e-4ce4-978e-8fae12c65d10,"CVS Pharmacy, Inc. #10806","15180 KENSINGTON PARK DR.,",NA,TUSTIN,CA,92782,https://www.cvs.com/store-locator/details-directions/010806,(714) 259-7625,33.710695,-117.816809,1
b2e5cd60-e415-4be1-bd32-b148fbc5292d,"CVS Pharmacy, Inc. #04789",10945 VICTORY BOULEVARD,NA,NORTH HOLLYWOOD,CA,91606,https://www.cvs.com/store-locator/details-directions/004789,(818) 487-0119,34.187325,-118.369798,1
b2fdb9e9-ff53-4c5e-8aaf-54781ff22624,Costco Wholesale Corporation #782,2955 N. TEGNER ROAD,NA,TURLOCK,CA,95380,https://www.costco.com/pharmacy/adult-immunization-program.html,2096565328,37.519209,-120.889008,2
b30a0c4e-40fa-45f5-ac87-2edc3ca207f5,Walgreens Co. #9525,308 E PERKINS ST,-,UKIAH,CA,95482-4505,https://www.walgreens.com,707-462-1265,39.151127,-123.203929,1
b30e7c0c-0685-4853-895c-e17730849431,Walgreens Co. #9781,82955 AVENUE 48,BLDG B,INDIO,CA,92201-6757,https://www.walgreens.com,760-342-2031,33.69986,-116.21708,2
b3123326-cb49-4b6b-873d-3329d9fafc71,Rite Aid #RA105621,955 TAMARACK AVENUE,NA,CARLSBAD,CA,92008-3414,https://www.riteaid.com,760-729-4877,33.151899,-117.334745,2
b3327bee-0f80-4d6f-b48a-c042e88ab08e,Molly Rad MD,763 Altos Oaks Dr Ste 4,NA,Los Altos,CA,94024,NA,6508640000,37.359514,-122.093834,1
b33b7be1-c023-4577-99cb-540f1183ce62,VERMONT V.O. PHARMACY #MS1000894,2655 WEST OLYMPIC BLVD STE 104,NA,LOS ANGELES,CA,90006,http://www.vermontvo.com,(213) 480-1503,34.052592,-118.29017,3
b33be96d-a6e2-4f36-8ec6-d174ac9278f3,CARSON DISCOUNT PHARMACY,111 E CARSON ST STE B,NA,CARSON,CA,90745,http://www.carsonrx.com,(310) 835-1000,33.832441,-118.277649,2
b340ba8c-e8b7-4a7b-aee3-70f1dd2cead2,Costco Wholesale Corporation #48,6100 SEPULVEDA BLVD.,NA,VAN NUYS,CA,91411,https://www.costco.com/pharmacy/adult-immunization-program.html,8189895158,34.181336,-118.463579,2
b36c63b0-5149-4e25-a2ab-8ce270a15ab9,Walmart Inc #10-5954,2753 E Eastland Center Dr,NA,West Covina,CA,91791-1622,https://www.walmart.com/store/5954,6263324608,34.073364,-117.886821,3
b38e3845-8b02-4e3d-8d1c-54fe8b53b265,Rite Aid #RA106743,30551 GATEWAY PLACE,NA,RANCHO MISSION VIEJO,CA,92694-1855,https://www.riteaid.com,949-496-4017,33.520954,-117.617171,2
b38f680f-11b4-45d9-be58-e477c34c51df,"CVS Pharmacy, Inc. #09154",10350 FRIARS RD,NA,SAN DIEGO,CA,92120,https://www.cvs.com/store-locator/details-directions/009154,(619) 563-9990,32.792278,-117.09991,1
b38ff872-d4ad-4cc5-801a-402bcb3975e7,SAFEWAY PHARMACY #1846,8925 Madison Ave,NA,Fair Oaks,CA,95628,https://www.safeway.com/vaccinations/home,916-965-1541,38.665402,-121.224072,2
b39b6a35-181f-4d3a-8ca1-4073b9283b2b,Save Mart Supermarkets #074885,1835 EAST HERNDON AVE,NA,CLOVIS,CA,93611,https://savemartluckysched.rxtouch.com/smsched/program/covid19/patient/advisory,559-322-0123,36.837895,-119.682539,2
b39ced1c-005c-48c9-8fef-67f6fef7504a,"CVS Pharmacy, Inc. #09475",4320 REDONDO BEACH BOULEVARD,NA,TORRANCE,CA,90504,https://www.cvs.com/store-locator/details-directions/009475,(310) 542-7327,33.874155,-118.350761,1
b3b72c9c-32d8-404a-8679-fe0cfb7032f6,HARMONY HEALTH MEDICAL CLINIC FRC,1908 N BEALE RD STE E,NA,MARYSVILLE,CA,95901,NA,5307436888,39.12753,-121.545734,2
b3b8f165-a6e2-4329-989d-38f89199c07a,ARCpoint Labs East Bay San Francisco,3065 Richmond Parkway; 103,NA,Richmond,CA,94806,http://testmeforcovid.com,(510) 686-4278,37.990515,-122.330109,3
b3c0e57e-b79c-4d07-8b91-3adbbcd0648a,Rite Aid #RA105700,4120 PHELAN ROAD,NA,PHELAN,CA,92371-3904,https://www.riteaid.com,760-868-3413,34.427231,-117.572055,2
b3c9b166-e850-403c-8598-72a8d93473a9,"CVS Pharmacy, Inc. #09119",4040 E. CHAPMAN AVE.,NA,ORANGE,CA,92869,https://www.cvs.com/store-locator/details-directions/009119,(714) 628-9350,33.787275,-117.81049,1
b3ee4cea-af25-45bc-bbf3-f32a8078454b,Walmart Inc #10-3147,2204 Tapo St,NA,Simi Valley,CA,93063-3022,https://www.walmart.com/store/3147,8054266802,34.275694,-118.707683,3
b3fdf0db-88db-4418-9624-62b14dada5a2,Rite Aid #RA106014,1300 WEST F STREET,NA,OAKDALE,CA,95361-3501,https://www.riteaid.com,209-847-1324,37.760751,-120.862546,2
b4127996-2d8b-4a71-bbd4-08db33894a5e,Walmart Inc #10-3047,2480 Geer Rd,NA,Turlock,CA,95382-1426,https://www.walmart.com/store/3047,2092267000,37.515422,-120.847233,3
b4201986-6496-496a-9a2d-44923161e448,East Valley Community Health Center - South Garey Avenue,1555 S Garey Ave;,NA,Pomona,CA,91766,https://www.evchc.org,(909) 620-8088,34.043141,-117.75044,1
b429afec-ad2e-4581-a7d5-16ed680477bc,PREFERRED PHARMACY,1601 N IMPERIAL AVE STE B,NA,EL CENTRO,CA,92243,https://healthmartcovidvaccine.com,760-592-4650,32.807677,-115.569172,2
b44d622e-4e28-447e-9b38-e540cf6790f0,"CVS Pharmacy, Inc. #03051",17579 VIERRA CANYON RD,NA,SALINAS,CA,93907,https://www.cvs.com/store-locator/details-directions/003051,(831) 663-3861,36.793213,-121.664225,1
b4793fa3-d3bf-45b6-80c9-1422c2651734,Walgreens Co. #5616,5913 CARSON ST,-,LAKEWOOD,CA,90713-3104,https://www.walgreens.com,562-429-9120,33.83272,-118.115971,1
b47e84ec-d13e-4222-9575-35dec1230e2d,Walmart Inc #10-2206,27470 Alicia Pkwy,NA,Laguna Niguel,CA,92677-3412,https://www.walmart.com/store/2206,9493600758,33.563482,-117.712962,2
b483fe1a-a2dd-4767-af60-ef8e181a1ce4,Novato Pulmonary Clinic,"100 Rowland Way, Suite 300",NA,Novato,CA,94945,NA,4158780225,38.097048,-122.55804,1
b4967ec3-22b8-4f58-b615-c74c98dd51a6,Rite Aid #RA105520,3300 EAST ANAHEIM STREET,NA,LONG BEACH,CA,90804-4025,https://www.riteaid.com,562-439-4546,33.781098,-118.152771,2
b4a2909e-acb7-46c8-b2bf-62a0e53758f9,"CVS Pharmacy, Inc. #09322",2085 FAIR OAKS BLVD,NA,SACRAMENTO,CA,95825,https://www.cvs.com/store-locator/details-directions/009322,(916) 929-9577,38.575092,-121.415885,1
b4b2a892-c849-4eae-a22c-44bc4a26b758,SAV-ON PHARMACY #2767,3925 MISSION AVE,NA,Oceanside,CA,92058,https://www.albertsons.com/vaccinations/home,760-433-9634,33.227602,-117.324002,2
b4e1ceb1-890b-484c-92fc-7d08df58a87b,The Medicine Shoppe 1718,282 Village Square,NA,Orinda,CA,94563,https://orindamedicineshoppe.com/,(925) 254-1211,37.883175,-122.190527,2
b4e7252d-7db8-40c0-a780-97e5ea12ff2e,Save Mart Supermarkets #068123,12054 NEVADA CITY HWY,NA,GRASS VALLEY,CA,95945,https://savemartluckysched.rxtouch.com/smsched/program/covid19/patient/advisory,530-477-6857,39.239084,-121.037752,2
b5069d4e-cb11-4fab-8382-13b9e35d7da9,Walmart Inc #10-2251,17150 Gale Ave,NA,City of Industry,CA,91745-1818,https://www.walmart.com/store/2251,6268541166,33.998332,-117.932406,2
b5148a5c-51c9-41b3-a476-fc116226154f,Costco Wholesale Corporation #441,72800 DINAH SHORE DR,NA,PALM DESERT,CA,92211,https://www.costco.com/pharmacy/adult-immunization-program.html,7602021362,33.804009,-116.38951,2
b520960f-7be9-47ae-b71a-3164165d60c8,K's Pharmacy,12582 Central Ave.;,NA,Chino,CA,91710,NA,(909) 591-7429,34.024523,-117.690668,3
b528a4ed-958f-452a-920b-5f124398923c,SAFEWAY PHARMACY #1476,1300 W San Carlos St,NA,San Jose,CA,95126,https://www.safeway.com/vaccinations/home,408-882-0988,37.322874,-121.911931,2
b52c67e0-6f80-4fe2-80bf-fc4c5c2be21e,Rite Aid #RA106291,1970 WEST GRANTLINE ROAD,NA,TRACY,CA,95376-8812,https://www.riteaid.com,209-830-7388,37.752919,-121.452417,2
b567a375-73b0-4200-825a-a0bfa78dda8b,Walgreens Co. #3671,342 W CALAVERAS BLVD,-,MILPITAS,CA,95035-5242,https://www.walgreens.com,408-263-3963,37.426449,-121.911617,1
b56a814f-e3db-47db-9b68-da1823bc9067,"CVS Pharmacy, Inc. #09113",645 E. PALOMAR ST.,NA,CHULA VISTA,CA,91911,https://www.cvs.com/store-locator/details-directions/009113,(619) 421-6500,32.615857,-117.025801,1
b599e022-4ac6-48f2-9afb-b765a914f8f7,"CVS Pharmacy, Inc. #09271",3619 W. CALDWELL AVE,NA,VISALIA,CA,93277,https://www.cvs.com/store-locator/details-directions/009271,(559) 732-5971,36.297802,-119.330744,1
b5ad27bf-871c-4ffd-9fff-5a6161c83a08,VONS PHARMACY #2660,38995 Sky Canyon Drive,NA,Murietta,CA,92563,https://www.vons.com/vaccinations/home,951-677-6375,33.553781,-117.138608,2
b5aeff26-9d75-4a7c-a05a-278ac5c24ffa,"CVS Pharmacy, Inc. #16083",1280 AUTO PARK WAY,NA,ESCONDIDO,CA,92029,https://www.cvs.com/store-locator/details-directions/016083,(760) 705-0044,33.113755,-117.099763,1
b5b551b6-421d-4d79-9a9e-6380f497cbea,Walgreens Co. #2384,2680 UNION AVE,-,SAN JOSE,CA,95124-1348,https://www.walgreens.com,408-371-5426,37.273471,-121.932467,1
b5ca224b-0287-48c4-a90d-6f3984c19cd2,Walmart Inc #10-2479,3412 College Ave,NA,San Diego,CA,92115-7134,https://www.walmart.com/store/2479,6198580071,32.741599,-117.05348,2
b5cc5a2b-7753-4e00-91d9-016c0e44aad5,Walgreens Co. #12841,22456 BARTON RD,-,GRAND TERRACE,CA,92313-5009,https://www.walgreens.com,909-824-2619,34.034522,-117.314543,1
b5ddb1b8-79d1-4667-b1fe-fbd9ff71f3fe,"CVS Pharmacy, Inc. #10445",125 N. CENTRAL AVENUE,NA,GLENDALE,CA,91203,https://www.cvs.com/store-locator/details-directions/010445,(818) 637-2758,34.147601,-118.258236,1
b6013918-8aa7-4835-b4b7-6873fdd4b784,GALAXY PHARMACY #565903,1801 W. Romneya Dr.,Suite 108,Anaheim,CA,92801,http://www.galaxypharmacy2.com,(714) 833-5723,33.85122,-117.946341,3
b60be77d-f1ae-4486-a921-f7f64001f7b4,Walgreens Co. #689,121 E EL CAMINO REAL,-,MOUNTAIN VIEW,CA,94040-2701,https://www.walgreens.com,650-961-7555,37.379185,-122.072708,1
b617de0b-d65a-4c86-8ae1-40dddfefb79c,VONS PHARMACY #2306,3900 BROAD STREET,NA,San Luis Obispo,CA,93401,https://www.vons.com/vaccinations/home,805-541-1132,35.250405,-120.641967,2
b62cd8ad-5cba-434e-843e-4869fe7267fd,"CVS Pharmacy, Inc. #17200",3601 N FREEWAY BLVD,NA,SACRAMENTO,CA,95834,https://www.cvs.com/store-locator/details-directions/017200,(916) 576-0488,38.641441,-121.498597,1
b6306852-b12a-4984-85b7-d65a7c452d1c,Walmart Inc #10-5930,88 E Orangethorpe Ave,NA,Anaheim,CA,92801-1206,https://www.walmart.com/store/5930,7144476751,33.857417,-117.918859,3
b634c8eb-997e-420f-916b-ca0ab03fc7ff,"CVS Pharmacy, Inc. #00912",2175 E. BARDSLEY AVE.,NA,TULARE,CA,93274,https://www.cvs.com/store-locator/details-directions/000912,(559) 685-0123,36.196133,-119.314185,1
b657bf70-ce43-47a8-b134-0413d5c00bfc,VONS PHARMACY #3519,4550 Atlantic Ave,NA,Long Beach,CA,90807,https://www.vons.com/vaccinations/home,562-984-1428,33.840902,-118.182662,3
b669a875-2a07-44bc-a063-5ea319c19830,Rite Aid #RA106091,2700 ORO DAM BOULEVARD EAST,NA,OROVILLE,CA,95966-5117,https://www.riteaid.com,530-533-8083,39.507546,-121.545831,2
b672fa1c-8af0-4f82-b2cc-f9d42161ad1b,"AME Medical Group, Inc.",11938 Paramount Blvd,NA,Downey,CA,90242,http://www.ameqme.com,(562) 923-6060,33.93364,-118.144246,1
b68a7ec6-ebc6-4349-b847-bb2ef02a8b0c,"CVS Pharmacy, Inc. #17620",2850 N OXNARD BLVD,NA,OXNARD,CA,93036,https://www.cvs.com/store-locator/details-directions/017620,(805) 288-3643,34.242298,-119.176961,1
b68d7e87-93a5-4f20-a37a-3d0e39f0682d,VONS PHARMACY #2162,1440 W. 25th St,NA,San Pedro,CA,90732,https://www.vons.com/vaccinations/home,310-832-0319,33.72308,-118.310973,3
b6a88b2b-2f05-4d25-8954-63f3f0fc29c0,"CVS Pharmacy, Inc. #08872",26891 ALISO CREEK RD,NA,ALISO VIEJO,CA,92656,https://www.cvs.com/store-locator/details-directions/008872,(949) 360-4081,33.572167,-117.725612,1
b6bb592e-30e6-450b-b7d7-f81198df60cf,"CVS Pharmacy, Inc. #17709",233 WINSTON DRIVE,NA,SAN FRANCISCO,CA,94132,https://www.cvs.com/store-locator/details-directions/017709,(415) 664-1436,37.72681,-122.476228,1
b6c03159-d4bb-47ce-9884-b5565d4d8df8,Walgreens Co. #6718,2730 SHAFFER RD,-,ATWATER,CA,95301-2225,https://www.walgreens.com,209-357-9430,37.36093,-120.594728,1
b6c8fa8e-f40b-471a-8184-510ab81c1fc0,"CVS Pharmacy, Inc. #16749",1288 CAMINO DEL RIO N,NA,SAN DIEGO,CA,92108,https://www.cvs.com/store-locator/details-directions/016749,(619) 542-0292,32.767981,-117.150556,1
b6dc1b7a-e923-4322-8f95-36b931a0816b,SAFEWAY PHARMACY #1265,2785 Yulupa Ave,NA,Santa Rosa,CA,95405,https://www.safeway.com/vaccinations/home,707-524-4648,38.425797,-122.668536,2
b6f97563-b01e-4199-89d5-91b04cb7762d,"CVS Pharmacy, Inc. #09167",790 JAMACHA RD,NA,EL CAJON,CA,92019,https://www.cvs.com/store-locator/details-directions/009167,(619) 442-9439,32.785805,-116.928667,1
b6fed83e-4492-4ffc-a938-856e42582a53,Perlman Clinic Vista,204 S Sante Fe Ave;,NA,Vista,CA,92084,http://www.perlmanclinic.com,(858) 554-1212,33.200615,-117.242316,1
b7045fa1-4fcf-475a-b3b4-455efc52c3c9,Regents Pharmacy #567105,6255 University Ave #A1,NA,San Diego,CA,92115,https://www.regentsrx.com,(619) 436-5571,32.753579,-117.060502,3
b714775b-b3ee-4071-8ea2-1adb99bb3ff5,"CVS Pharmacy, Inc. #09817",31771 RANCHO CALIFORNIA RD.,NA,TEMECULA,CA,92591,https://www.cvs.com/store-locator/details-directions/009817,(951) 699-7587,33.5139,-117.103816,1
b7218611-bb98-4224-b5f9-c651911b6545,"CVS Pharmacy, Inc. #09332",1700 MISSION ST,NA,SANTA CRUZ,CA,95060,https://www.cvs.com/store-locator/details-directions/009332,(831) 457-2481,36.965529,-122.042637,1
b7263e81-1545-493c-939e-e58ea9ec522f,Rite Aid #RA105629,1825 SOUTH CENTRE CITY PKWY.,NA,ESCONDIDO,CA,92025-6525,https://www.riteaid.com,760-738-4236,33.10191,-117.075823,2
b72e818a-05a8-49bf-9a3c-6a722a1582a2,1CARE Medical Diagnostics - Santa Rosa,4415 Sonoma Hwy;Ste B&D,NA,Santa Rosa,CA,95409,NA,7073613240,38.458331,-122.676049,3
b75248ce-4b8d-4976-9429-755f15e48fbc,Walmart Inc #10-1697,8465 Elk Grove Blvd,NA,Elk Grove,CA,95758-9573,https://www.walmart.com/store/1697,9166847100,38.411736,-121.391504,3
b75f2ece-5d6d-4e4f-b396-2c0c41fefe04,"CVS Pharmacy, Inc. #10008",6265 EAST 2ND ST.,NA,LONG BEACH,CA,90803,https://www.cvs.com/store-locator/details-directions/010008,(562) 430-6481,33.758284,-118.111948,1
b76a59c7-6e04-41ba-93b3-09c6a6bd01bc,"CVS Pharmacy, Inc. #11341","2025 COURT STREET, SUITE A",NA,REDDING,CA,96001,https://www.cvs.com/store-locator/details-directions/011341,(530) 999-6072,40.578233,-122.393272,1
b7795ef5-99e2-4196-8b47-33eda2c9e17e,Rite Aid #RA105779,11496 NORTH VENTURA AVE.,NA,OJAI,CA,93023-4155,https://www.riteaid.com,805-646-6697,34.425441,-119.288504,2
b7858fbd-6000-43a0-a4ad-869206f855ca,"CVS Pharmacy, Inc. #08520",1205 S. OXNARD,NA,OXNARD,CA,93030,https://www.cvs.com/store-locator/details-directions/008520,(805) 483-6510,34.188496,-119.176624,1
b78cd783-ed5b-408f-910a-5bbac152e2df,Rite Aid #RA105656,8694 LAKE MURRAY BOULEVARD,NA,SAN DIEGO,CA,92119-2828,https://www.riteaid.com,619-460-5978,32.802054,-117.013141,2
b79b39de-dfbf-4f0e-a7d4-6f7592029eb4,PORTOLA PHARMACY #MS1002527,3408 N EASTERN AVE,NA,LOS ANGELES,CA,90032,http://www.compoundingLA.com,(323) 222-2362,34.085497,-118.177691,1
b7a709d8-cf6e-4bf0-8b35-9aa8de4120be,SAFEWAY PHARMACY #965,845 SOUTH MAIN STREET,NA,Willits,CA,95490,https://www.safeway.com/vaccinations/home,707-456-1790,39.403389,-123.350368,1
b7bff7d6-4dfb-4f67-b92f-940c71a201db,VONS PHARMACY #3069,20445 YORBA LINDA BLVD,NA,Yorba Linda,CA,92886,https://www.vons.com/vaccinations/home,714-777-1680,33.893294,-117.775726,2
b7d9e128-0be9-44d3-bac4-e7e93dbfd14d,"CVS Pharmacy, Inc. #09689",950 WEST FOOTHILL BLVD,NA,MONROVIA,CA,91016,https://www.cvs.com/store-locator/details-directions/009689,(626) 357-1818,34.150311,-118.020426,1
b7f1b740-c64e-447d-81c5-71ab288afaa4,"CVS Pharmacy, Inc. #09190",1299 E ONTARIO AVE,NA,CORONA,CA,92881,https://www.cvs.com/store-locator/details-directions/009190,(951) 270-2073,33.84724,-117.53959,1
b80a1f13-a345-4e95-9464-28bfd84c031b,Walgreens Co. #2156,2551 W MAIN ST,-,ALHAMBRA,CA,91801-1652,https://www.walgreens.com,626-281-1637,34.095657,-118.151308,1
b80e07cc-de7c-4774-9912-9113ba14a7a1,Walmart Inc #10-2094,1800 University Dr,NA,Vista,CA,92083-7700,https://www.walmart.com/store/2094,7609457995,33.172697,-117.216718,3
b80e4b99-b65c-410f-a352-048e8339b632,"CVS Pharmacy, Inc. #16748",141 LAKEWOOD CENTER MALL,NA,LAKEWOOD,CA,90712,https://www.cvs.com/store-locator/details-directions/016748,(562) 894-0020,33.85248,-118.140452,1
b83013da-a72c-4aa1-a719-b8ad727fbc28,"Thrive Medical, Inc.",18740 Ventura Blvd;Suite 101,NA,Tarzana,CA,91356,NA,8189068888,34.171012,-118.542243,1
b845a11b-f781-48cb-abcb-ee8c6eeb9b3b,"CVS Pharmacy, Inc. #09506",1140 S MAIN ST,NA,SALINAS,CA,93901,https://www.cvs.com/store-locator/details-directions/009506,(831) 422-8511,36.659945,-121.660174,1
b84f1207-6c15-45a5-8783-a8dca43fa46e,TOTAL CARE RX PHARMACY #MS1001539,18682 BEACH BLVD SUITE 115,NA,HUNTINGTON BEACH,CA,92648,NA,(714) 964-4004,33.691545,-117.988162,3
b8652edf-c76c-4381-8468-fa70bcd3702c,St. John's Well Child and Family Center -Rolland Curtis,1060 Exposition Blvd;,NA,Los Angeles,CA,90007,https://www.wellchild.org/,(877) 612-8299,34.017997,-118.293909,2
b866c827-b51e-48b4-88f9-273504ab4f37,Jwalant Patel,455 O'Connor Dr. Suite 190,NA,San Jose,CA,95128,https://form.jotform.com/210993762877169,(408) 298-6190,37.318915,-121.941623,2
b8677807-a707-4b26-9347-45e863bd30f5,Kaiser NC - South Sacramento Pharmacy 1,6601 Bruceville Rd;,NA,Sacramento,CA,95823,https://healthy.kaiserpermanente.org/northern-california/health-wellness/coronavirus-information/vaccine-appointments,(866) 454-8855,38.472768,-121.424011,4
b8788f90-157c-4c24-bf99-a66aa9dd3d28,Rite Aid #RA106213,3029 HARBOR BOULEVARD,NA,COSTA MESA,CA,92626-2504,https://www.riteaid.com,714-434-7485,33.681466,-117.920232,2
b87c1841-6f5a-44d0-a57e-9e05d913b8db,"CVS Pharmacy, Inc. #16750",3600 ROSEMEAD BLVD,NA,ROSEMEAD,CA,91770,https://www.cvs.com/store-locator/details-directions/016750,(626) 280-4908,34.073995,-118.070384,1
b87ec0b3-f8aa-45a4-be0a-cce029ff85b1,Walgreens Co. #6502,23958 HESPERIAN BLVD,-,HAYWARD,CA,94541-7241,https://www.walgreens.com,510-786-9174,37.654082,-122.110106,2
b88780c8-2f8f-4f38-a9cd-33c83f3e484e,VONS PHARMACY #2177,14200 Palm Drive,NA,Desert Hot Springs,CA,92240,https://www.vons.com/vaccinations/home,760-329-1889,33.945398,-116.49997,2
b88c1f2e-b44f-4a20-81fa-de4ca456c8e1,"CVS Pharmacy, Inc. #09707",14735 VENTURA BLVD.,NA,SHERMAN OAKS,CA,91403,https://www.cvs.com/store-locator/details-directions/009707,(818) 788-0208,34.152657,-118.454217,2
b88d7e87-64f9-491d-ba34-06fb313673e1,"CVS Pharmacy, Inc. #09588",15103 HAWTHORNE BOULEVARD,NA,LAWNDALE,CA,90260,https://www.cvs.com/store-locator/details-directions/009588,(310) 679-7619,33.894342,-118.353043,1
b8908f9d-8c93-4fb2-a020-8e0afb481548,Walmart Inc #10-5152,6433 Fallbrook Ave,NA,West Hills,CA,91307-3543,https://www.walmart.com/store/5152,8187198602,34.187886,-118.625435,2
b89c41d9-da10-41e0-b4e9-f54659163e46,Walgreens Co. #13434,640 UNIVERSITY AVE,-,SAN DIEGO,CA,92103-3213,https://www.walgreens.com,619-295-6688,32.748706,-117.159264,1
b8b4ac1b-7d9b-46a3-bb6d-ca6880da9333,"CVS Pharmacy, Inc. #08867",7915 FLORENCE AVENUE,NA,DOWNEY,CA,90240,https://www.cvs.com/store-locator/details-directions/008867,(562) 927-4747,33.955113,-118.130646,1
b8bc995d-7367-4b76-970b-268c7f48194c,Walgreens Co. #5499,7299 LAGUNA BLVD,-,ELK GROVE,CA,95758-5059,https://www.walgreens.com,916-691-4412,38.424218,-121.418743,1
b8f99c40-54c0-4c47-81c2-944fa5058258,SAFEWAY PHARMACY #676,1500 SOLANO AVE,NA,Albany,CA,94707,https://www.safeway.com/vaccinations/home,510-524-5881,37.890237,-122.286921,1
b908afdd-3b9b-464d-bb60-6172880a7eab,"CVS Pharmacy, Inc. #08877",671 EAST 1ST STREET,NA,TUSTIN,CA,92780,https://www.cvs.com/store-locator/details-directions/008877,(714) 544-7034,33.746444,-117.815499,1
b93e1c43-1e79-4ad9-a5db-7bcf048a1a49,WESTCHESTER PHARMACY #MS1000926,8930 S SEPULVEDA BLVD,SUITE 103,LOS ANGELES,CA,90045-3606,http://www.WestchesterPharmacy.com,(310) 670-3463,33.955222,-118.396022,4
b94f154f-a2de-4677-b905-a95b27572cdb,SAV-ON PHARMACY #1585,4550 E CHAPMAN AVE,NA,Orange,CA,92869,https://www.albertsons.com/vaccinations/home,714-771-3014,33.786614,-117.804173,3
b9609b39-768c-4527-bda8-1d4d96e0a8dc,VONS PHARMACY #1797,4627 CARMEL MOUNTAIN ROAD,NA,San Diego,CA,92130,https://www.vons.com/vaccinations/home,858-523-1847,32.920305,-117.214973,3
b9a5e40f-db4b-4916-874c-3e53777d2142,"CVS Pharmacy, Inc. #09565",14830 HIGHWAY 4,NA,DISCOVERY BAY,CA,94505,https://www.cvs.com/store-locator/details-directions/009565,(925) 240-7189,37.890627,-121.622159,1
b9acb9e1-3ad2-4be1-b361-63eaed47be55,"CVS Pharmacy, Inc. #09398",9618 W PICO BLVD STE 501,NA,LOS ANGELES,CA,90035,https://www.cvs.com/store-locator/details-directions/009398,(310) 858-1855,34.054886,-118.398162,1
b9b0e44e-f6e2-4506-8b01-d81321dc4a3a,VONS PHARMACY #2081,13255 BLACK MOUNTAIN ROAD,NA,San Diego,CA,92129,https://www.vons.com/vaccinations/home,858-484-7241,32.957486,-117.124907,2
b9bec067-f8d9-42ab-94c2-81515af43d7d,LUCKY PHARMACY,416 West Las Tunas Drive Ste 100,NA,San Gabriel,CA,91776,NA,(626) 282-2277,34.102163,-118.104647,2
b9c1b25c-d167-47bd-a0c3-24d8e1f78daa,Walgreens Co. #2867,1055 FREMONT BLVD,-,SEASIDE,CA,93955-5712,https://www.walgreens.com,831-393-9231,36.59984,-121.850652,2
b9e73878-c76c-4ce1-82c2-394c4f23abe6,"CVS Pharmacy, Inc. #09694",900 N. LAKE AVE.,NA,PASADENA,CA,91104,https://www.cvs.com/store-locator/details-directions/009694,(626) 794-4714,34.160655,-118.13188,2
b9eb35c1-1705-4d0a-8519-b201ccd66862,Central Pharmacy,2008 Wilshire Boulevard,NA,Santa Monica,CA,90403,http://www.mycentralpharmacy.com,(310) 395-3294,34.031395,-118.482685,2
b9eee328-75b3-4bcb-b67c-882f4650adfe,UrgentCare3D- RSM,"22032 El Paseo,  Ste 130;",NA,Rancho Santa Margarita,CA,92688,http://www.urgentcare3d.com,(949) 546-9958,33.642478,-117.594641,1
ba07b492-fe0b-422a-bbfa-845cbbfd9f09,Walmart Inc #10-3087,2701 Saviers Rd,NA,Westwood,CA,93033-4517,https://www.walmart.com/store/3087,8052005224,34.174616,-119.179583,2
ba0fe373-0258-4f11-9706-c676ab10d8d1,BETTER HEALTH PHARMACY #MS1003533,7802 FOOTHILL BLVD UNIT G,NA,SUNLAND,CA,91040,NA,818-353-6666,34.258992,-118.302883,2
ba14184e-6750-4ea9-b842-d86f4291c956,SAFEWAY PHARMACY #1592,7815 N Lake Blvd Po Box 1056,NA,Kings Beach,CA,96143,https://www.safeway.com/vaccinations/home,530-546-0186,39.239095,-120.034098,2
ba2e71d8-ff6f-4a18-a8bd-32b2af62d3a6,United Health Center-Corcoran,1000 Chittenden Ave,NA,Corcoran,CA,93212,https://www.unitedhealthcenters.org/appointment-request,(800) 842-8554,36.099242,-119.560022,3
ba35aec3-ea0d-467c-9c6f-288bf22575f1,Central Neighborhood Health Foundation Carmelitos,711 East Via Wanda,NA,Long Beach,CA,90805,https://www.cnhfclinics.org/,(562) 380-1692,33.85198,-118.18382,2
ba3bd0b0-1fba-4aca-9b69-e0cb9d8f515f,Rite Aid #RA106723,160 E ANTELOPE AVE,NA,WOODLAKE,CA,93286-1506,https://www.riteaid.com,559-564-8032,36.416175,-119.09808,2
ba3c1342-ff9f-4d39-a89a-0dbd8ea6332d,Hoi Trinh MD,6590 Stockton Boulevard suite 100,NA,Sacramento,CA,95823,NA,(916) 421-7720,38.506581,-121.434681,1
ba4d05d4-60aa-4252-a125-bf69703eac08,"CVS Pharmacy, Inc. #16060",2462 FOOTHILL BLVD,NA,LA VERNE,CA,91750,https://www.cvs.com/store-locator/details-directions/016060,(909) 593-8184,34.109627,-117.759877,1
